open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
,,,,,603019.SH,2025-05-27,中科曙光,NA,CNY
,,,,,603019.SH,2025-05-28,中科曙光,NA,CNY
,,,,,603019.SH,2025-05-29,中科曙光,NA,CNY
,,,,,603019.SH,2025-05-30,中科曙光,NA,CNY
,,,,,603019.SH,2025-06-03,中科曙光,NA,CNY
,,,,,603019.SH,2025-06-04,中科曙光,NA,CNY
,,,,,603019.SH,2025-06-05,中科曙光,NA,CNY
,,,,,603019.SH,2025-06-06,中科曙光,NA,CNY
,,,,,603019.SH,2025-06-09,中科曙光,NA,CNY
68.09,68.09,68.09,68.09,6719621.0,603019.SH,2025-06-10,中科曙光,NA,CNY
73.0,73.11,69.01,69.56,129682998.0,603019.SH,2025-06-11,中科曙光,NA,CNY
69.0,70.47,67.6,69.36,65052957.0,603019.SH,2025-06-12,中科曙光,NA,CNY
68.62,69.2,68.03,68.49,39840729.0,603019.SH,2025-06-13,中科曙光,NA,CNY
68.36,69.8,68.11,68.82,26788917.0,603019.SH,2025-06-16,中科曙光,NA,CNY
68.51,68.79,67.6,67.91,23180111.0,603019.SH,2025-06-17,中科曙光,NA,CNY
67.7,67.97,66.88,67.4,20369873.0,603019.SH,2025-06-18,中科曙光,NA,CNY
67.3,68.6,67.1,67.55,24422826.0,603019.SH,2025-06-19,中科曙光,NA,CNY
67.53,67.88,66.75,66.9,16398684.0,603019.SH,2025-06-20,中科曙光,NA,CNY
66.31,66.98,66.15,66.64,15234692.0,603019.SH,2025-06-23,中科曙光,NA,CNY
66.87,68.44,66.81,67.9,30742080.0,603019.SH,2025-06-24,中科曙光,NA,CNY
67.9,68.79,67.62,68.39,28030746.0,603019.SH,2025-06-25,中科曙光,NA,CNY
68.6,72.88,68.6,70.89,94406708.0,603019.SH,2025-06-26,中科曙光,NA,CNY
71.47,71.48,69.88,69.93,38155484.0,603019.SH,2025-06-27,中科曙光,NA,CNY
70.29,70.76,69.67,70.4,22482183.0,603019.SH,2025-06-30,中科曙光,NA,CNY
70.12,70.35,69.01,69.32,23298316.0,603019.SH,2025-07-01,中科曙光,NA,CNY
69.08,69.3,68.11,68.28,18926375.0,603019.SH,2025-07-02,中科曙光,NA,CNY
68.35,68.88,68.22,68.76,15350481.0,603019.SH,2025-07-03,中科曙光,NA,CNY
68.8,69.29,68.5,68.66,16041247.0,603019.SH,2025-07-04,中科曙光,NA,CNY
68.5,68.6,67.95,68.04,14366645.0,603019.SH,2025-07-07,中科曙光,NA,CNY
68.06,69.1,68.06,69.03,19729670.0,603019.SH,2025-07-08,中科曙光,NA,CNY
69.43,69.5,68.36,68.43,18021511.0,603019.SH,2025-07-09,中科曙光,NA,CNY
68.47,68.5,67.91,67.98,17429814.0,603019.SH,2025-07-10,中科曙光,NA,CNY
